,title,editor,id_order,year_month,order_total_paid,product_name
1281,Clash Royale,Supercell,97440156,2020-01,5.49,pass royale
1282,Clash Royale,Supercell,119112906,2020-01,5.49,sac de gemmes
1283,Clash Royale,Supercell,104027601,2020-01,109.99,tas de gemmes
1284,Clash Royale,Supercell,97501493,2020-01,10.99,offre speciale
1285,Clash Royale,Supercell,100309700,2020-01,10.99,offre speciale
1286,Clash Royale,Supercell,98238013,2020-01,2.29,offre speciale
1287,Clash Royale,Supercell,97499507,2020-01,10.99,seau de gemmes
1288,Candy Crush Saga,King,97580301,2020-01,10.99,offer
1289,Candy Crush Saga,King,97707264,2020-01,3.49,piggy bank
1290,Candy Crush Saga,King,98870018,2020-01,6.99,small offer
1291,Candy Crush Saga,King,98827559,2020-01,6.99,small offer
1292,Candy Crush Saga,King,98871342,2020-01,2.29,extra small offer
1293,Candy Crush Saga,King,99999629,2020-01,2.29,extra small offer
1294,Candy Crush Saga,King,99545811,2020-01,4.49,extra small offer
1295,Candy Crush Saga,King,107287188,2020-01,1.09,extra small offer
1296,Candy Crush Saga,King,109893950,2020-01,2.29,extra small offer
1297,Candy Crush Saga,King,98828024,2020-01,4.49,extra small offer
1298,Candy Crush Saga,King,100311278,2020-01,2.29,extra small offer
1299,Candy Crush Saga,King,98349573,2020-01,2.29,offer of 10 gold bars
1300,Candy Crush Saga,King,99545841,2020-01,2.29,offer of 10 gold bars
1301,Candy Crush Saga,King,98349578,2020-01,2.29,offer of 10 gold bars
1302,Netflix,"Netflix, Inc.",99354131,2020-04,11.99,netflix standard (renouvellement automatique)
1303,Netflix,"Netflix, Inc.",120606980,2020-04,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1304,Netflix,"Netflix, Inc.",97618457,2020-04,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
1305,Netflix,"Netflix, Inc.",100625441,2020-04,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1306,Netflix,"Netflix, Inc.",97387930,2020-04,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1307,Netflix,"Netflix, Inc.",100229008,2020-04,15.99,netflix premium (renouvellement automatique)
1308,Brawl Stars,Supercell,101153401,2020-04,5.49,enfin avril!
1309,Brawl Stars,Supercell,97375681,2020-04,5.49,80 gemmes
1310,Brawl Stars,Supercell,99022975,2020-04,21.99,360 gemmes
1311,Brawl Stars,Supercell,99021917,2020-04,109.99,2000 gemmes
1312,Brawl Stars,Supercell,99022711,2020-04,54.99,950 gemmes
1313,Brawl Stars,Supercell,99022916,2020-04,54.99,950 gemmes
1314,Brawl Stars,Supercell,99021944,2020-04,54.99,950 gemmes
1315,Brawl Stars,Supercell,98674892,2020-04,10.99,170 gemmes
1316,Brawl Stars,Supercell,99407056,2020-04,54.99,950 gemmes
1317,Brawl Stars,Supercell,99406294,2020-04,2.29,30 gemmes
1318,Brawl Stars,Supercell,99022773,2020-04,21.99,360 gemmes
1319,Brawl Stars,Supercell,99813143,2020-04,54.99,950 gemmes
1320,Brawl Stars,Supercell,99021930,2020-04,109.99,2000 gemmes
1321,Brawl Stars,Supercell,106799228,2020-04,21.99,360 gemmes
1322,Brawl Stars,Supercell,99407000,2020-04,54.99,950 gemmes
1323,Brawl Stars,Supercell,99022686,2020-04,109.99,2000 gemmes
1324,Brawl Stars,Supercell,99407039,2020-04,2.29,30 gemmes
1325,Brawl Stars,Supercell,106799232,2020-04,5.49,80 gemmes
1326,Brawl Stars,Supercell,97375736,2020-04,21.99,360 gemmes
1327,Clash Royale,Supercell,98536730,2020-04,10.99,offre speciale
1328,Clash Royale,Supercell,100915657,2020-04,10.99,offre speciale
1329,Clash Royale,Supercell,100437331,2020-04,5.49,pass royale
1330,Candy Crush Saga,King,99452553,2020-04,2.29,extra small offer
1331,Candy Crush Saga,King,97437185,2020-04,2.29,extra small offer
1332,Candy Crush Saga,King,98499512,2020-04,2.29,offer of 10 gold bars
1333,Candy Crush Saga,King,98324737,2020-04,2.29,extra small offer
1334,Candy Crush Saga,King,97437206,2020-04,2.29,extra small offer
1335,Candy Crush Saga,King,98499520,2020-04,2.29,offer of 10 gold bars
1336,Candy Crush Saga,King,99452543,2020-04,6.99,small offer
1337,Candy Crush Saga,King,97687878,2020-04,2.29,offer of 10 gold bars
1338,Candy Crush Saga,King,98698629,2020-04,2.29,extra small offer
1339,Netflix,"Netflix, Inc.",97537634,2020-04,15.99,netflix premium (renouvellement automatique)
1340,Netflix,"Netflix, Inc.",98959809,2020-04,11.99,netflix standard (renouvellement automatique)
1341,Netflix,"Netflix, Inc.",98334701,2020-04,7.99,netflix 1 ecran - streaming illimite (renouvellement automatique)
1342,Netflix,"Netflix, Inc.",97851322,2020-04,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
1343,Brawl Stars,Supercell,99053707,2020-04,2.29,30 gemmes
1344,Brawl Stars,Supercell,100313594,2020-04,5.49,80 gemmes
1345,Clash Royale,Supercell,99671903,2020-04,5.49,pass royale
1346,Clash Royale,Supercell,97577884,2020-04,5.49,pass royale
1347,Clash Royale,Supercell,100861658,2020-04,5.49,pass royale
1348,Clash Royale,Supercell,99103130,2020-04,5.49,pass royale
1349,Clash Royale,Supercell,100495645,2020-04,2.29,offre speciale
1350,Clash Royale,Supercell,100476365,2020-04,10.99,offre speciale
1351,Candy Crush Saga,King,99339272,2020-04,3.49,piggy bank
1352,Candy Crush Saga,King,98827812,2020-04,6.99,small offer
1353,Candy Crush Saga,King,106371091,2020-04,2.29,extra small offer
1354,Candy Crush Saga,King,98361225,2020-04,2.29,extra small offer
1355,Candy Crush Saga,King,111399469,2020-04,2.29,offer of 10 gold bars
1356,Candy Crush Saga,King,97706751,2020-04,2.29,offer of 10 gold bars
1357,Candy Crush Saga,King,98289280,2020-04,8.99,offer of 50 gold bars
1358,Netflix,"Netflix, Inc.",109691643,2020-09,7.99,netflix 1 ecran - streaming illimite (renouvellement automatique)
1359,Netflix,"Netflix, Inc.",109729362,2020-09,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
1360,Netflix,"Netflix, Inc.",109627028,2020-09,15.99,netflix 4 ecrans - streaming illimite (renouvellement automatique)
1361,Netflix,"Netflix, Inc.",109771248,2020-09,7.99,netflix 1 screen - unlimited streaming (renouvellement automatique)
1362,Netflix,"Netflix, Inc.",109620987,2020-09,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1363,Homescapes,Playrix,109672178,2020-09,5.49,passe d'or
1364,Homescapes,Playrix,109726965,2020-09,1.09,poignee de pieces
1365,Homescapes,Playrix,109598407,2020-09,1.09,poignee de pieces
1366,Brawl Stars,Supercell,109771042,2020-09,5.49,80 gemmes
1367,Brawl Stars,Supercell,110928950,2020-09,10.99,170 gemmes
1368,Brawl Stars,Supercell,109573296,2020-09,10.99,170 gemmes
1369,Brawl Stars,Supercell,117544883,2020-09,10.99,170 gemmes
1370,Netflix,"Netflix, Inc.",102186874,2020-05,15.99,netflix premium (renouvellement automatique)
1371,Netflix,"Netflix, Inc.",98288193,2020-05,11.99,netflix standard (renouvellement automatique)
1372,Netflix,"Netflix, Inc.",97942691,2020-05,7.99,netflix essentiel (renouvellement automatique)
1373,Netflix,"Netflix, Inc.",99533550,2020-05,7.99,netflix 1 ecran - streaming illimite (renouvellement automatique)
1374,Netflix,"Netflix, Inc.",98198021,2020-05,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
1375,Netflix,"Netflix, Inc.",100996207,2020-05,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
1376,Netflix,"Netflix, Inc.",104152263,2020-05,15.99,netflix 4 ecrans - streaming illimite (renouvellement automatique)
1377,Netflix,"Netflix, Inc.",97612805,2020-05,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1378,Netflix,"Netflix, Inc.",119518657,2020-05,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1379,Netflix,"Netflix, Inc.",100350222,2020-05,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1380,Clash Royale,Supercell,100138928,2020-05,5.49,pass royale
1381,Clash Royale,Supercell,98727878,2020-05,5.49,offre speciale
1382,Clash Royale,Supercell,97577782,2020-05,10.99,seau de gemmes
1383,Clash Royale,Supercell,100080383,2020-05,10.99,seau de gemmes
1384,Clash Royale,Supercell,98078304,2020-05,10.99,seau de gemmes
1385,Clash Royale,Supercell,97881403,2020-05,10.99,seau de gemmes
1386,Clash Royale,Supercell,99830358,2020-05,21.99,baril de gemmes
1387,Clash Royale,Supercell,100158787,2020-05,1.09,quelques gemmes
1388,Candy Crush Saga,King,97706682,2020-05,3.49,piggy bank
1389,Candy Crush Saga,King,99702730,2020-05,3.49,extra small offer
1390,Candy Crush Saga,King,114484801,2020-05,2.29,extra small offer
1391,Candy Crush Saga,King,124867798,2020-05,1.09,extra small offer
1392,Candy Crush Saga,King,100394999,2020-05,2.29,extra small offer
1393,Candy Crush Saga,King,99702100,2020-05,2.29,extra small offer
1394,Candy Crush Saga,King,99702722,2020-05,2.29,offer of 10 gold bars
1395,Candy Crush Saga,King,97604319,2020-05,2.29,offer of 10 gold bars
1396,Candy Crush Saga,King,97706668,2020-05,2.29,offer of 10 gold bars
1397,Candy Crush Saga,King,97468655,2020-05,8.99,offer of 50 gold bars
1398,Candy Crush Saga,King,98498500,2020-05,8.99,offer of 50 gold bars
1399,Netflix,"Netflix, Inc.",115833650,2020-09,15.99,netflix premium (renouvellement automatique)
1400,Netflix,"Netflix, Inc.",115265896,2020-09,11.99,netflix standard (renouvellement automatique)
1401,Netflix,"Netflix, Inc.",115456830,2020-09,11.99,netflix standard (renouvellement automatique)
1402,Netflix,"Netflix, Inc.",115913833,2020-09,11.99,2 ecrans a la fois (renouvellement automatique)
1403,Netflix,"Netflix, Inc.",115295403,2020-09,15.99,netflix 4 screens - unlimited streaming (renouvellement automatique)
1404,Homescapes,Playrix,115822691,2020-09,2.29,pack novice
1405,Homescapes,Playrix,115822711,2020-09,2.29,pack novice
1406,Homescapes,Playrix,115952064,2020-09,2.29,pack novice
1407,Homescapes,Playrix,115952063,2020-09,2.29,pack novice
1408,Homescapes,Playrix,115952058,2020-09,2.29,pack novice
1409,Homescapes,Playrix,115742925,2020-09,2.29,pack novice
1410,Homescapes,Playrix,115822698,2020-09,2.29,pack novice
1411,Homescapes,Playrix,115340676,2020-09,3.49,reserve d'or
1412,Homescapes,Playrix,115822702,2020-09,7.99,pack apprenti
1413,Homescapes,Playrix,115879751,2020-09,7.99,pack apprenti
1414,Homescapes,Playrix,115919786,2020-09,7.99,pack apprenti
1415,Homescapes,Playrix,115275741,2020-09,1.09,poignee de pieces
1416,Homescapes,Playrix,115528380,2020-09,1.09,poignee de pieces
1417,Homescapes,Playrix,115275739,2020-09,1.09,poignee de pieces
1418,Homescapes,Playrix,119066802,2020-09,1.09,poignee de pieces
1419,Homescapes,Playrix,115275743,2020-09,1.09,poignee de pieces
1420,Homescapes,Playrix,115822694,2020-09,1.09,poignee de pieces
1421,Homescapes,Playrix,115522446,2020-09,1.09,poignee de pieces
1422,Brawl Stars,Supercell,115855504,2020-09,5.49,80 gemmes
1423,Brawl Stars,Supercell,115389446,2020-09,2.29,offre speciale
1424,Brawl Stars,Supercell,115897757,2020-09,2.29,offre speciale
1425,Brawl Stars,Supercell,115859057,2020-09,2.29,offre speciale
1426,Brawl Stars,Supercell,115753712,2020-09,2.29,offre speciale
1427,Brawl Stars,Supercell,115772706,2020-09,2.29,offre speciale
1428,Brawl Stars,Supercell,115269589,2020-09,2.29,offre speciale
1429,Brawl Stars,Supercell,115683146,2020-09,2.29,offre speciale
1430,Brawl Stars,Supercell,115424576,2020-09,2.29,offre speciale
1431,Brawl Stars,Supercell,115681681,2020-09,2.29,offre speciale
1432,Brawl Stars,Supercell,115460638,2020-09,7.99,pack niveau 50
1433,Netflix,"Netflix, Inc.",97620016,2020-04,7.99,netflix essentiel (renouvellement automatique)
1434,Netflix,"Netflix, Inc.",100382299,2020-04,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
1435,Netflix,"Netflix, Inc.",97436477,2020-04,7.99,netflix 1 screen - unlimited streaming (renouvellement automatique)
1436,Netflix,"Netflix, Inc.",111343446,2020-04,7.99,netflix 1 screen - unlimited streaming (renouvellement automatique)
1437,Netflix,"Netflix, Inc.",120550195,2020-04,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1438,Netflix,"Netflix, Inc.",98935916,2020-04,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1439,Clash Royale,Supercell,98669105,2020-04,5.49,pass royale
1440,Clash Royale,Supercell,98208155,2020-04,5.49,pass royale
1441,Clash Royale,Supercell,97995272,2020-04,5.49,offre speciale
1442,Clash Royale,Supercell,101169921,2020-04,21.99,offre speciale
1443,Clash Royale,Supercell,101170087,2020-04,21.99,offre speciale
1444,Clash Royale,Supercell,97995266,2020-04,1.09,quelques gemmes
1445,Candy Crush Saga,King,99529070,2020-04,10.99,offer
1446,Candy Crush Saga,King,97578342,2020-04,21.99,offer
1447,Candy Crush Saga,King,97696436,2020-04,3.49,piggy bank
1448,Candy Crush Saga,King,97391076,2020-04,4.49,special offer
1449,Candy Crush Saga,King,98438456,2020-04,2.29,extra small offer
1450,Candy Crush Saga,King,118699878,2020-04,1.09,extra small offer
1451,Candy Crush Saga,King,100526832,2020-04,2.29,extra small offer
1452,Candy Crush Saga,King,99531740,2020-04,1.09,extra small offer
1453,Candy Crush Saga,King,97696460,2020-04,3.49,extra small offer
1454,Candy Crush Saga,King,97696175,2020-04,3.49,extra small offer
1455,Candy Crush Saga,King,100063963,2020-04,2.29,offer of 10 gold bars
1456,Candy Crush Saga,King,99352722,2020-04,8.99,offer of 50 gold bars
1457,Clash Royale,Supercell,99904263,2020-03,5.49,pass royale
1458,Clash Royale,Supercell,97633493,2020-03,5.49,pass royale
1459,Clash Royale,Supercell,98533523,2020-03,1.09,quelques gemmes
1460,Candy Crush Saga,King,98823063,2020-03,2.29,extra small offer
1461,Candy Crush Saga,King,117119466,2020-03,2.29,extra small offer
1462,Candy Crush Saga,King,99779784,2020-03,2.29,extra small offer
1463,Candy Crush Saga,King,100229688,2020-03,2.29,extra small offer
1464,Candy Crush Saga,King,99529114,2020-03,2.29,offer of 10 gold bars
1465,Netflix,"Netflix, Inc.",98334280,2020-05,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
1466,Netflix,"Netflix, Inc.",98115548,2020-05,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1467,Netflix,"Netflix, Inc.",111449512,2020-05,15.99,netflix 4 screens - unlimited streaming (renouvellement automatique)
1468,Netflix,"Netflix, Inc.",98243155,2020-05,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
1469,Netflix,"Netflix, Inc.",108618100,2020-05,7.99,netflix 1 screen - unlimited streaming (renouvellement automatique)
1470,Clash Royale,Supercell,97865932,2020-05,5.49,pass royale
1471,Clash Royale,Supercell,100927623,2020-05,5.49,pass royale
1472,Clash Royale,Supercell,100336256,2020-05,1.09,quelques gemmes
1473,Clash Royale,Supercell,97854086,2020-05,5.49,sac de gemmes
1474,Clash Royale,Supercell,100304289,2020-05,5.49,pass royale
1475,Candy Crush Saga,King,98289176,2020-05,2.29,offer of 10 gold bars
1476,Candy Crush Saga,King,100025790,2020-05,2.29,extra small offer
1477,Candy Crush Saga,King,100025812,2020-05,3.49,extra small offer
1478,Candy Crush Saga,King,100025947,2020-05,3.49,extra small offer
1479,Candy Crush Saga,King,97604244,2020-05,2.29,offer of 10 gold bars
1480,Candy Crush Saga,King,99702094,2020-05,2.29,offer of 10 gold bars
1481,Candy Crush Saga,King,100025701,2020-05,10.99,small offer
1482,Candy Crush Saga,King,99545189,2020-05,1.09,extra small offer
1483,Candy Crush Saga,King,99545628,2020-05,2.29,offer of 10 gold bars
1484,Candy Crush Saga,King,100025785,2020-05,6.99,small offer
1485,Candy Crush Saga,King,98289190,2020-05,2.29,offer of 10 gold bars
1486,Netflix,"Netflix, Inc.",99252630,2020-05,15.99,netflix 4 ecrans - streaming illimite (renouvellement automatique)
1487,Clash Royale,Supercell,98638310,2020-05,10.99,seau de gemmes
1488,Clash Royale,Supercell,97785624,2020-05,1.09,quelques gemmes
1489,Clash Royale,Supercell,100350129,2020-05,10.99,seau de gemmes
1490,Clash Royale,Supercell,106887943,2020-05,10.99,seau de gemmes
1491,Clash Royale,Supercell,97881424,2020-05,10.99,seau de gemmes
1492,Clash Royale,Supercell,98638297,2020-05,5.49,pass royale
1493,Clash Royale,Supercell,119044938,2020-05,5.49,pass royale
1494,Clash Royale,Supercell,100631665,2020-05,5.49,pass royale
1495,Clash Royale,Supercell,98149375,2020-05,10.99,seau de gemmes
1496,Candy Crush Saga,King,99546993,2020-05,2.29,offer of 10 gold bars
1497,Candy Crush Saga,King,99971418,2020-05,2.29,offer of 10 gold bars
1498,Candy Crush Saga,King,99545881,2020-05,2.29,offer of 10 gold bars
1499,Candy Crush Saga,King,112274022,2020-05,2.29,extra small offer
1500,Candy Crush Saga,King,98289234,2020-05,2.29,offer of 10 gold bars
1501,Candy Crush Saga,King,98669524,2020-05,2.29,offer of 10 gold bars
1502,Candy Crush Saga,King,97605445,2020-05,6.99,small offer
1503,Netflix,"Netflix, Inc.",115472371,2020-09,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1504,Netflix,"Netflix, Inc.",115456086,2020-09,15.99,netflix 4 screens - unlimited streaming (renouvellement automatique)
1505,Netflix,"Netflix, Inc.",115794258,2020-09,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
1506,Netflix,"Netflix, Inc.",115350837,2020-09,15.99,netflix 4 screens - unlimited streaming (renouvellement automatique)
1507,Netflix,"Netflix, Inc.",115799250,2020-09,7.99,netflix 1 ecran - streaming illimite (renouvellement automatique)
1508,Netflix,"Netflix, Inc.",115831761,2020-09,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1509,Brawl Stars,Supercell,115328121,2020-09,10.99,170 gemmes
1510,Brawl Stars,Supercell,115815453,2020-09,10.99,170 gemmes
1511,Brawl Stars,Supercell,115617677,2020-09,2.29,offre speciale
1512,Brawl Stars,Supercell,115890508,2020-09,10.99,170 gemmes
1513,Brawl Stars,Supercell,115855505,2020-09,2.29,30 gemmes
1514,Brawl Stars,Supercell,126673039,2020-09,3.49,pack niveau 5
1515,Brawl Stars,Supercell,115822037,2020-09,2.29,offre speciale
1516,Brawl Stars,Supercell,115320611,2020-09,4.49,pack niveau 15
1517,Brawl Stars,Supercell,126673046,2020-09,10.99,170 gemmes
1518,Brawl Stars,Supercell,115454636,2020-09,2.29,offre speciale
1519,Brawl Stars,Supercell,115892575,2020-09,2.29,30 gemmes
1520,Brawl Stars,Supercell,115617680,2020-09,2.29,30 gemmes
1521,Brawl Stars,Supercell,116500839,2020-09,2.29,offre speciale
1522,Homescapes,Playrix,115327945,2020-09,1.09,poignee de pieces
1523,Homescapes,Playrix,115803136,2020-09,1.09,poignee de pieces
1524,Homescapes,Playrix,115327311,2020-09,12.99,cachette de pieces
1525,Homescapes,Playrix,115454763,2020-09,1.09,poignee de pieces
1526,Homescapes,Playrix,115454765,2020-09,1.09,poignee de pieces
1527,Homescapes,Playrix,115730349,2020-09,2.29,pack novice
1528,Homescapes,Playrix,115812410,2020-09,4.49,cachette de pieces
1529,Homescapes,Playrix,115822697,2020-09,2.29,pack novice
1530,Homescapes,Playrix,115822713,2020-09,2.29,pack novice
1531,Homescapes,Playrix,115822692,2020-09,2.29,pack novice
1532,Homescapes,Playrix,115275736,2020-09,1.09,poignee de pieces
1533,Homescapes,Playrix,115327943,2020-09,1.09,poignee de pieces
1534,Homescapes,Playrix,115822717,2020-09,2.29,pack novice
1535,Homescapes,Playrix,115454764,2020-09,1.09,poignee de pieces
1536,Homescapes,Playrix,115544803,2020-09,2.29,pack novice
1537,Homescapes,Playrix,115327948,2020-09,1.09,poignee de pieces
1538,Homescapes,Playrix,115919905,2020-09,1.09,poignee de pieces
1539,Homescapes,Playrix,115822715,2020-09,1.09,poignee de pieces
1540,Homescapes,Playrix,115275731,2020-09,1.09,poignee de pieces
1541,Homescapes,Playrix,115803137,2020-09,1.09,poignee de pieces
1542,Homescapes,Playrix,115822693,2020-09,2.29,pack novice
1543,Homescapes,Playrix,115327947,2020-09,1.09,poignee de pieces
1544,Homescapes,Playrix,115544240,2020-09,5.49,poignee de pieces
1545,Netflix,"Netflix, Inc.",99193718,2020-04,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1546,Clash Royale,Supercell,97878601,2020-04,5.49,pass royale
1547,Clash Royale,Supercell,98533536,2020-04,5.49,pass royale
1548,Candy Crush Saga,King,97412379,2020-04,4.49,special offer
1549,Candy Crush Saga,King,99999808,2020-04,2.29,extra small offer
1550,Candy Crush Saga,King,109893963,2020-04,2.29,extra small offer
1551,Candy Crush Saga,King,98667906,2020-04,8.99,offer of 50 gold bars
1552,Netflix,"Netflix, Inc.",109705722,2020-09,15.99,netflix premium (renouvellement automatique)
1553,Netflix,"Netflix, Inc.",109645850,2020-09,15.99,4 ecrans a la fois (renouvellement automatique)
1554,Netflix,"Netflix, Inc.",109624963,2020-09,7.99,netflix 1 screen - unlimited streaming (renouvellement automatique)
1555,Netflix,"Netflix, Inc.",121438676,2020-09,7.99,netflix 1 screen - unlimited streaming (renouvellement automatique)
1556,Netflix,"Netflix, Inc.",109659434,2020-09,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1557,Netflix,"Netflix, Inc.",120607033,2020-09,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1558,Netflix,"Netflix, Inc.",109583752,2020-09,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1559,Netflix,"Netflix, Inc.",109815453,2020-09,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1560,Homescapes,Playrix,109606862,2020-09,5.49,passe d'or
1561,Homescapes,Playrix,109672979,2020-09,2.29,pack novice
1562,Homescapes,Playrix,109769079,2020-09,2.29,pack novice
1563,Homescapes,Playrix,110940104,2020-09,3.49,reserve d'or
1564,Homescapes,Playrix,109672980,2020-09,17.99,pack superieur
1565,Homescapes,Playrix,109467505,2020-09,1.09,poignee de pieces
1566,Homescapes,Playrix,109726964,2020-09,1.09,poignee de pieces
1567,Homescapes,Playrix,109606860,2020-09,5.49,poignee de pieces
1568,Homescapes,Playrix,109726963,2020-09,1.09,poignee de pieces
1569,Homescapes,Playrix,109726962,2020-09,1.09,poignee de pieces
1570,Homescapes,Playrix,109745679,2020-09,1.09,poignee de pieces
1571,Homescapes,Playrix,109648346,2020-09,1.09,poignee de pieces
1572,Homescapes,Playrix,109467506,2020-09,1.09,poignee de pieces
1573,Homescapes,Playrix,109726966,2020-09,1.09,poignee de pieces
1574,Homescapes,Playrix,109726967,2020-09,1.09,poignee de pieces
1575,Brawl Stars,Supercell,109564528,2020-09,2.29,30 gemmes
1576,Brawl Stars,Supercell,109637655,2020-09,2.29,30 gemmes
1577,Brawl Stars,Supercell,109637652,2020-09,2.29,30 gemmes
1578,Brawl Stars,Supercell,109637650,2020-09,2.29,30 gemmes
1579,Brawl Stars,Supercell,109760674,2020-09,5.49,80 gemmes
1580,Brawl Stars,Supercell,109740450,2020-09,5.49,80 gemmes
1581,Brawl Stars,Supercell,109637649,2020-09,5.49,80 gemmes
1582,Brawl Stars,Supercell,109739897,2020-09,10.99,170 gemmes
1583,Brawl Stars,Supercell,109592698,2020-09,10.99,170 gemmes
1584,Brawl Stars,Supercell,117544879,2020-09,10.99,170 gemmes
1585,Brawl Stars,Supercell,109637653,2020-09,10.99,170 gemmes
1586,Brawl Stars,Supercell,109637654,2020-09,10.99,170 gemmes
1587,Brawl Stars,Supercell,109637658,2020-09,10.99,170 gemmes
1588,Brawl Stars,Supercell,109637656,2020-09,3.49,pack niveau 5
1589,Brawl Stars,Supercell,110308366,2020-09,5.49,bienvenue en septembre
1590,Netflix,"Netflix, Inc.",98140583,2020-04,15.99,netflix premium (renouvellement automatique)
1591,Netflix,"Netflix, Inc.",99528073,2020-04,15.99,4 ecrans a la fois (renouvellement automatique)
1592,Netflix,"Netflix, Inc.",98295422,2020-04,7.99,netflix 1 ecran - streaming illimite (renouvellement automatique)
1593,Clash Royale,Supercell,99966586,2020-04,5.49,pass royale
1594,Clash Royale,Supercell,98197617,2020-04,5.49,pass royale
1595,Candy Crush Saga,King,97420788,2020-04,6.99,small offer
1596,Candy Crush Saga,King,98533213,2020-04,1.09,extra small offer
1597,Candy Crush Saga,King,107287179,2020-04,2.29,extra small offer
1598,Candy Crush Saga,King,99940802,2020-04,1.09,extra small offer
1599,Candy Crush Saga,King,97358553,2020-04,2.29,extra small offer
1600,Candy Crush Saga,King,97549383,2020-04,2.29,extra small offer
1601,Candy Crush Saga,King,99888472,2020-04,2.29,offer of 10 gold bars
1602,Candy Crush Saga,King,98485589,2020-04,2.29,offer of 10 gold bars
1603,Candy Crush Saga,King,99532764,2020-04,2.29,offer of 10 gold bars
1604,Candy Crush Saga,King,107959892,2020-04,2.29,offer of 10 gold bars
1605,Candy Crush Saga,King,99888462,2020-04,2.29,offer of 10 gold bars
1606,Candy Crush Saga,King,97604130,2020-04,2.29,offer of 10 gold bars
1607,Candy Crush Saga,King,97358451,2020-04,2.29,offer of 10 gold bars
1608,Candy Crush Saga,King,98781564,2020-04,2.29,offer of 10 gold bars
1609,Candy Crush Saga,King,98485595,2020-04,8.99,offer of 50 gold bars
1610,Netflix,"Netflix, Inc.",98970161,2020-04,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1611,Netflix,"Netflix, Inc.",97879822,2020-04,15.99,netflix 4 screens - unlimited streaming (renouvellement automatique)
1612,Netflix,"Netflix, Inc.",121438589,2020-04,7.99,netflix 1 screen - unlimited streaming (renouvellement automatique)
1613,Netflix,"Netflix, Inc.",98079291,2020-04,15.99,netflix 4 screens - unlimited streaming (renouvellement automatique)
1614,Netflix,"Netflix, Inc.",99445809,2020-04,15.99,netflix premium (renouvellement automatique)
1615,Brawl Stars,Supercell,100392572,2020-04,5.49,enfin avril!
1616,Brawl Stars,Supercell,116585970,2020-04,5.49,enfin avril!
1617,Brawl Stars,Supercell,99813139,2020-04,54.99,950 gemmes
1618,Brawl Stars,Supercell,99021911,2020-04,10.99,170 gemmes
1619,Brawl Stars,Supercell,99021886,2020-04,54.99,950 gemmes
1620,Brawl Stars,Supercell,100392582,2020-04,2.29,30 gemmes
1621,Brawl Stars,Supercell,101777886,2020-04,5.49,enfin avril!
1622,Brawl Stars,Supercell,97511593,2020-04,5.49,enfin avril!
1623,Brawl Stars,Supercell,98047716,2020-04,5.49,enfin avril!
1624,Brawl Stars,Supercell,99961874,2020-04,5.49,enfin avril!
1625,Brawl Stars,Supercell,99407084,2020-04,5.49,80 gemmes
1626,Brawl Stars,Supercell,100392578,2020-04,2.29,30 gemmes
1627,Brawl Stars,Supercell,97301621,2020-04,5.49,enfin avril!
1628,Brawl Stars,Supercell,99214639,2020-04,5.49,enfin avril!
1629,Brawl Stars,Supercell,99022894,2020-04,54.99,950 gemmes
1630,Brawl Stars,Supercell,99021245,2020-04,54.99,950 gemmes
1631,Brawl Stars,Supercell,99023073,2020-04,54.99,950 gemmes
1632,Brawl Stars,Supercell,98247271,2020-04,10.99,170 gemmes
1633,Brawl Stars,Supercell,99021837,2020-04,109.99,2000 gemmes
1634,Brawl Stars,Supercell,97777110,2020-04,5.49,enfin avril!
1635,Brawl Stars,Supercell,108478595,2020-04,54.99,950 gemmes
1636,Brawl Stars,Supercell,99406929,2020-04,5.49,80 gemmes
1637,Brawl Stars,Supercell,100344944,2020-04,5.49,enfin avril!
